premiseID,capacitykW,installDate,manufacturer,model,azimuth,tilt,rateClass,dateInstalled,premiseRateCode,maxAC,efficiency
69960,4.86,9/4/2015 0:00,SolarEdge,SE5000A,200,19,E100,9/4/2015,E130,5.4,97.5
69969,10.68,1/17/2019 0:00,Solaredge,SE-10000H-US,247,23,E100,1/17/2019,E140,10.8,97.5
70030,2.75,12/8/2017 0:00,SolarEdge,SE3000H-US-U,88,20,E100,12/8/2017,E130,3.3,97.5
70236,9.75,9/19/2018 0:00,Delta,Solivia 5.2 TL; Solivia 3.8 TL,232,20,E100,9/19/2018,E115,9,97.5
70406,5.1,4/26/2018 0:00,ABB,PVI-3.6-OUTD-S-US-Z-A,90,18,E100,4/26/2018,E130,4,96
70679,5.49,7/10/2018 0:00,ABB,PVI-4.2-OUTD-S-US-Z-A,90,20,E100,7/10/2018,E130,4.6,96
70764,2.8,4/20/2014 0:00,Power One,PVI-3.0,90,17,E100,4/20/2014,E130,3.3,96
71003,3.66,6/28/2018 0:00,ABB,UNO-DM-3.3-TL-PLUS-US-SZ-RA,203,18,E100,6/28/2018,E130,3.3,96.5
71011,4.59,3/9/2016 0:00,Enphase,M250 IG-60-240-S2,160,17,E100,3/9/2016,E130,,96.5
71815,5.04,4/27/2017 0:00,SolarEdge,SE5000,186,18,E100,4/27/2017,E130,5.4,97.5
71971,4.6,4/8/2014 0:00,Power One,SP5 4201p-TL,180,14,E100,4/8/2014,E130,4.6,96
72056,7.4,6/17/2009 0:00,Fronius,IG Plus 3.0,180,45,E100,6/17/2009,E130,6,96.2
72247,3.9,11/13/2017 0:00,ABB,PVI-3.0-OUTD-S-US,170,18,E100,11/13/2017,E130,3.3,96
72389,4.94,3/8/2016 0:00,SolarEdge,SE3800A-US,241,21,E100,3/8/2016,E130,4.15,98
72393,5.76,12/21/2018 0:00,SolarEdge,SE6000HD-US,180,23,E100,12/21/2018,E100,6,97.5
72470,4.9,4/16/2018 0:00,SolarEdge,SE5000HD-US,180,27,E100,4/16/2018,E130,5.4,97.5
72509,3.9,3/28/2018 0:00,Delta,Solivia 3.8 TL,90,18,E100,3/28/2018,E130,3.8,97.5
72592,5,8/10/2010 0:00,Enphase,M210 (24),180,30,E100,8/10/2010,E130,5.04,95.5
72593,7.8,5/9/2018 0:00,Delta,Solivia 6.6 TL,180,20,E100,5/9/2018,E130,6.6,97.5
72631,5.4,2/28/2019 0:00,SolarEdge,SE6000HD-US,147,23,E100,2/28/2019,E140,6,97.5
72649,3.9,5/17/2017 0:00,SolarEdge,SE3000A-US,99,27,E100,5/17/2017,E130,3.3,97.5
72652,6.48,12/19/2014 0:00,Enphase,(30) M250,90,18,E100,12/19/2014,E130,7.5,96.5
72723,4.9,6/20/2013 0:00,Power One,PVI-5000,180,18,E100,6/20/2013,E130,5,96.4
73070,3,10/5/2018 0:00,SolarEdge,SE3000H,131,18,E100,10/5/2018,E130,3.3,97.5
73079,3.84,5/3/2017 0:00,ABB,PVI-3.0-OUTD-S-US,181,18,E100,5/3/2017,E130,3.3,96
73193,3.15,7/19/2016 0:00,SolarEdge,SE3800A-US,206,18,E100,7/19/2016,E130,4.15,98
73560,4.16,6/3/2016 0:00,SolarEdge,SE3800A-US,185,18,E100,6/3/2016,E130,4.15,98
73561,4.24,8/28/2015 0:00,SolarEdge,SE3800A-US,229,21,E100,8/28/2015,E130,4.15,98
73569,2.6,1/26/2017 0:00,SolarEdge,SE3000A-US-ZB-U,178,24,E100,1/26/2017,E130,3.3,97.5
73620,3.9,7/31/2017 0:00,ABB,PVI-3.6-OUTD-S-US,149,24,E100,7/31/2017,E130,4,96
73622,4.42,2/15/2017 0:00,SolarEdge,SE3800A-US-ZB-U,151,23,E100,2/15/2017,E130,4.15,98
73636,5.1,12/27/2018 0:00,Solaredge,5000H,236,23,E100,12/27/2018,E100,5.4,97.5
73638,6.6,6/27/2014 0:00,SMA/Enphase,SB4000M250,165,23,E100,6/27/2014,E130,,
73658,3.6,8/31/2018 0:00,SolarEdge,3800H-US,151,27,E100,8/31/2018,E130,4.15,98
73674,7.16,11/3/2015 0:00,SolarEdge,SE7600A,180,32,E100,11/3/2015,E130,8.35,97.5
73717,5.8,4/21/2015 0:00,ABB Power One,PVI-5000,190,27,E100,4/21/2015,E130,5,96.4
73727,7.75,3/26/2014 0:00,Power-One,PVI-6000,89,27,E100,3/26/2014,E130,6,96.4
73737,3,1/11/2019 0:00,Solaredge,3000H,234,27,E100,1/11/2019,E140,3.3,97.5
73780,3.8,2/19/2014 0:00,Power One,PVI-3.0,165,27,E100,2/19/2014,E130,3.3,96
73801,3.41,7/12/2018 0:00,SolarEdge,SE3800HD-US,185,34,E100,7/12/2018,E130,4.15,98
73802,3,4/10/2013 0:00,Power-One,PVI-3.6,205,23,E100,4/10/2013,E130,4,96
73803,3.9,10/19/2012 0:00,SunPower,SPR-4000,205,30,E100,10/19/2012,E130,4,96
73812,2.08,3/23/2017 0:00,Delta,Solivia 3.8 TL,174,26,E100,3/23/2017,E130,3.8,97.5
73815,3,5/31/2018 0:00,SolarEdge,HD Wave 3000H,209,27,E100,5/31/2018,E130,3.3,97.5
73831,7.02,1/8/2018 0:00,SolarEdge,SE7600A,164,24,E100,1/8/2018,E130,8.35,97.5
73864,2.7,11/19/2010 0:00,Enphase,M190,105,19,E100,11/19/2010,E130,,95.5
74033,4.2,12/10/2015 0:00,SolarEdge,SE3800A-US,265,23,E100,12/10/2015,E130,4.15,98
74059,4.2,3/8/2019 0:00,SolarEdge,3800H,145,34,E100,3/8/2019,E140,4.15,98
74063,4.7,5/15/2009 0:00,SunPower,SPR 5000m,155,30,E100,5/15/2009,E130,5.5,95.5
74094,2.86,8/3/2016 0:00,SolarEdge,SE3000A,190,26,E100,8/3/2016,E130,3.3,97.5
74152,4.48,8/3/2016 0:00,Enphase,M250-60-2LL-S22,265,20,E100,8/3/2016,E130,,96.5
74352,6.5,4/11/2015 0:00,SolarEdge,SE5000A,170,30,E100,4/11/2015,E130,5.4,97.5
74366,5.28,10/22/2012 0:00,Power One,PVI-5000,265,23,E100,10/22/2012,E130,5,96.4
74382,7.8,2/16/2018 0:00,Delta,Solivia 6.6 TL,123,34,E100,2/16/2018,E130,6.6,97.5
74447,3.78,12/19/2014 0:00,Enphase,(16) M250,200,19,E100,12/19/2014,E130,4,96.5
74455,6.3,1/12/2016 0:00,SolarEdge,SE6000A-US-U,180,18,E100,1/12/2016,E130,6,97.5
74656,9.8,9/18/2012 0:00,Power One,PVI-3.0 PVI-6000,245,30,E100,9/18/2012,E130,9.3,96
74668,4.8,5/27/2014 0:00,Enphase,(17) M250,160,33,E100,5/27/2014,E130,4.25,96.5
74693,2,2/11/2009 0:00,Fronius,IG3000,150,35,E100,2/11/2009,E130,2.35,95.2
74720,4.24,2/24/2016 0:00,SolarEdge,SE3800A-US,250,20,E100,2/24/2016,E130,4.15,98
74774,6.5,7/13/2016 0:00,SolarEdge,SE5000A-US,184,23,E100,7/13/2016,E130,5.4,97.5
74802,7.02,5/13/2016 0:00,SolarEdge,SE6000A-US,184,19,E100,5/13/2016,E130,6,97.5
74849,9.2,8/2/2010 0:00,SunPower,SPR 7000m SPR 3000m,270,22,E100,8/2/2010,E130,10.7,96
74864,4.25,4/22/2016 0:00,SolarEdge,SE3800A,188,20,E100,4/22/2016,E130,4.15,98
74866,7.9,11/7/2012 0:00,SMA,SB7000-us,185,26,E100,11/7/2012,E130,7,95.5
74907,4.88,1/22/2018 0:00,SolarEdge,SE5000HD-US,94,27,E100,1/22/2018,E130,5.4,97.5
74917,4.2,4/11/2017 0:00,SolarEdge,SE 3800 H,211,27,E100,4/11/2017,E130,4.15,98
74927,10.3,2/19/2014 0:00,Power One,PVI-3.0 PVI-6000,208,30,E100,2/19/2014,E130,9.3,96
74960,3.4,3/8/2014 0:00,Power One,PVI-3.0,179,34,E100,3/8/2014,E130,3.3,96
74995,5.27,2/15/2019 0:00,SolarEdge,SE5000H-US,225,36,E100,2/15/2019,E140,5.4,97.5
74999,6.6,3/23/2018 0:00,SolarEdge,SE5000H-US,207,28,E100,3/23/2018,E130,5.4,97.5
75059,5.6,5/15/2013 0:00,Power-One,PVI-5000,88,30,E100,5/15/2013,E100,5,96.4
75059,12.1,11/27/2018 0:00,SMA Sunny Boy,SB6000-US; SB7000-US,180,20,E100,11/27/2018,E100,13,95.5
75116,7.19,12/30/2016 0:00,SunPower,E20-327-C-AC,200,39,E100,12/30/2016,E130,,
75174,6.72,5/14/2015 0:00,Fronius,IG Plus A 6.0-1,200,23,E100,5/14/2015,E130,6,96.2
75347,3.2,8/9/2013 0:00,Power One,PVI-4.2,203,34,E100,8/9/2013,E130,4.6,96
75529,3,3/29/2016 0:00,ABB Power One,PVI-3.0,180,27,E100,3/29/2016,E140,3.3,96
75648,5.3,10/19/2016 0:00,SolarEdge,SE7600A-US,180,23,E100,10/19/2016,E130,8.35,97.5
75650,7.02,6/9/2016 0:00,SolarEdge,SE7600A,180,23,E100,6/9/2016,E130,8.35,97.5
75700,4.88,11/27/2017 0:00,Enphase,IQ6 Plus-72-2-US,180,30,E100,11/27/2017,E140,,
76003,6.84,8/29/2017 0:00,SolarEdge,SE6000A,179,30,E100,8/29/2017,E140,6,97.5
76055,4.8,9/19/2017 0:00,SolarEdge,SE5000H-US,196,27,E100,9/19/2017,E130,5.4,97.5
76059,3.71,10/16/2015 0:00,Enphase,M250-60-S22 (14),140,30,E100,10/16/2015,E130,3.5,96.5
76165,4.48,2/22/2017 0:00,SolarEdge,3000 H-US,126,27,E100,2/22/2017,E130,3.3,97.5
76180,6.48,8/16/2018 0:00,Enphase,IQ7Plus-72-2-US,180,23,E100,8/16/2018,E130,,
76305,5.85,6/1/2018 0:00,SolarEdge,SE5000H-US,203,30,E100,6/1/2018,E130,5.4,97.5
76351,5.5,3/17/2015 0:00,Power One,PVI-5000,180,18,E100,3/17/2015,E140,5,96.4
76364,4.3,1/8/2013 0:00,Enphase,M215 (18),205,26,E100,1/8/2013,E130,3.87,95.5
76453,8.1,2/27/2014 0:00,SMA,SB 7000,207,30,E100,2/27/2014,E130,7,95.5
76460,5.72,3/29/2016 0:00,SolarEdge,SE5000A-US-ZB,198,30,E100,3/29/2016,E130,5.4,97.5
76461,5.5,6/20/2012 0:00,Fronius,IG+ 5.0,110,26,E100,6/20/2012,E130,5,96.2
76484,7.67,11/20/2017 0:00,SolarEdge,SE7600H-US,200,27,E100,11/20/2017,E130,8.35,97.5
76498,4.2,3/17/2014 0:00,Power One,PVI-3.6,135,27,E100,3/17/2014,E130,4,96
76509,5.8,3/28/2013 0:00,SMA,SB5000US,180,26,E100,3/28/2013,E130,5,95.5
76600,6.76,12/2/2016 0:00,Delta,Solivia 5.2 TL,192,30,E100,12/2/2016,E130,5.2,97.5
76602,3.54,7/31/2017 0:00,ABB,PVI-3.0-OUTD-S-US,195,26,E100,7/31/2017,E130,3.3,96
76643,5.02,7/11/2017 0:00,ABB,PVI-3.6-OUTD-S-US,210,23,E100,7/11/2017,E140,4,96
76674,7,6/18/2015 0:00,ABB Power One,PVI-6000,190,26,E100,6/18/2015,E130,6,96.4
76872,3.1,8/22/2012 0:00,Power One,PVI-3.0,160,26,E100,8/22/2012,E130,3.3,96
76890,2.4,8/25/2017 0:00,ABB,PVI-3.0-OUTD-S-US,179,30,E100,8/25/2017,E130,3.3,96
76907,4.2,12/9/2015 0:00,SolarEdge,SE3800A-US,243,30,E100,12/9/2015,E130,4.15,98
76989,2.08,2/23/2016 0:00,SolarEdge,SE3000A,180,20,E100,2/23/2016,E140,3.3,97.5
77187,2.28,12/10/2018 0:00,Enphase,IQ7-60-2-US,180,26,E100,12/10/2018,E100,,
77188,2.28,12/10/2018 0:00,Enphase,IQ7-60-2-US,180,26,E100,12/10/2018,E100,,
77221,3,7/15/2011 0:00,Enphase,M190 (14),120,19,E100,7/15/2011,E130,2.66,95.5
77224,4.4,12/12/2017 0:00,SolarEdge,SE3800A-US-ZB-U,104,23,E100,12/12/2017,E130,4.15,98
77306,2.6,11/18/2016 0:00,SolarEdge,SE3000A-US,91,27,E100,11/18/2016,E140,3.3,97.5
77338,3.9,1/19/2017 0:00,SolarEdge,SE3800,125,23,E100,1/19/2017,E130,4.15,98
77354,2.28,12/10/2018 0:00,Enphase,IQ7-60-2-US,180,26,E100,12/10/2018,E100,,
77355,2.28,12/10/2018 0:00,Enphase,IQ7-60-2-US,180,26,E100,12/10/2018,E100,,
77587,9.8,8/15/2013 0:00,Fronius,IG+ 10.0,265,26,E100,8/15/2013,E130,10,96.2
77693,27,6/10/2010 0:00,Larimer County Oak St PV Powered,PVP 4600 (5) PVP2800,180,35,E300,6/10/2010,E370,25.8,95.5
77741,4.5,7/9/2018 0:00,SolarEdge,5000H-US,145,27,E100,7/9/2018,E140,5.4,97.5
77748,2.5,6/18/2013 0:00,Enphase,(10) M215,162,27,E100,6/18/2013,E130,2.15,95.5
77797,5.7,2/9/2018 0:00,SolarEdge,5000H,193,27,E100,2/9/2018,E130,5.4,97.5
77834,1.8,9/10/2004 0:00,PSD Sunnyboy,1800U,,25,E300,9/10/2004,E370,1.8,93.2
77834,3.6,9/10/2004 0:00,PSD Sunnyboy,1800U-2,,25,E300,9/10/2004,E370,3.6,93.2
77917,3.9,5/10/2016 0:00,SolarEdge,SE3800A-US,170,32,E100,5/10/2016,E130,4.15,98
78007,3.64,8/15/2016 0:00,SolarEdge,SE3000A,220,27,E100,8/15/2016,E130,3.3,97.5
78021,4.75,5/28/2015 0:00,ABB Power One,PVI-3.6,180,22,E100,5/28/2015,E140,4,96
78022,7.28,6/7/2017 0:00,SolarEdge,SE7600A,200,27,E100,6/7/2017,E140,8.35,97.5
78025,7.6,5/29/2013 0:00,Power One,PVI-3.6 PVI 3.0,183,30,E100,5/29/2013,E140,7.3,96
78034,8.7,12/7/2017 0:00,Enphase,IQ6+,175,30,E100,12/7/2017,E130,,
78125,6.6,2/7/2014 0:00,Power One,PVI-5000,181,30,E100,2/7/2014,E130,5,96.4
78188,5.9,2/19/2014 0:00,Power One,PVI-5000,165,27,E100,2/19/2014,E130,5,96.4
78285,7,7/16/2018 0:00,SolarEdge,StorEdge SE7600A-USS,135,23,E100,7/16/2018,E140,8.35,97.5
78286,6.9,5/4/2016 0:00,SolarEdge,SE6000A-US,180,27,E100,5/4/2016,E140,6,97.5
78295,4.5,11/5/2018 0:00,Enphase,IQ7-60-2-INT,125,24,E100,11/5/2018,E125,,
78303,4.62,11/28/2018 0:00,SolarEdge,SE6000H-US,270,23,E100,11/28/2018,E125,6,97.5
78340,3,4/25/2012 0:00,Enphase,M215(12),210,30,E100,4/25/2012,E130,2.58,95.5
78362,2.28,12/10/2018 0:00,Enphase,IQ7-60-2-US,180,26,E100,12/10/2018,E100,,
78363,2.28,12/10/2018 0:00,Enphase,IQ7-60-2-US,180,26,E100,12/10/2018,E100,,
78375,5.83,11/2/2015 0:00,Enphase,M250-60-2LL-S22 (22),180,28,E100,11/2/2015,E140,5.5,96.5
78396,5.2,4/22/2015 0:00,SMA,SB 5000TL,152,26,E100,4/22/2015,E130,5,95.5
78409,9.16,3/31/2015 0:00,Fronius,IG+A 10.0,190,23,E100,3/31/2015,E140,10,96.2
78411,10.73,10/24/2017 0:00,SolarEdge,SE10000A,69,25,E100,10/24/2017,E140,10.8,97.5
78422,8.1,8/4/2017 0:00,Delta,Solivia 5.2 TL; Solivia 3.8 TL,179,35,E100,8/4/2017,E130,9,97.5
78447,5.12,3/22/2019 0:00,Enphase,IQ7-60-2-US,270,17,E100,3/22/2019,E140,,
78468,12.7,1/23/2018 0:00,Delta,Solivia 7.6 TL; Solivia 5.2 TL,180,32,E100,1/23/2018,E140,12.8,97.5
78575,3,1/7/2013 0:00,DOW Powerhouse,SPV-3.5,150,30,E100,1/7/2013,E130,3.5,97.5
78706,6.36,12/21/2016 0:00,SolarEdge,SE6000A-US,225,20,E100,12/21/2016,E130,6,97.5
78722,5.4,8/20/2010 0:00,SunPower,SPR 5000m,180,40,E100,8/20/2010,E140,5.5,95.5
78913,4.68,10/20/2016 0:00,Delta,Solivia 5.2 TL,180,24,E100,10/20/2016,E140,5.2,97.5
78993,6.4,2/27/2014 0:00,Power One,PVI-6000,120,27,E100,2/27/2014,E140,6,96.4
79015,3,4/1/2013 0:00,Power-One,PVI-3.0,180,25,E100,4/1/2013,E130,3.3,96
79017,5.88,5/23/2017 0:00,SolarEdge,SE5000A-US,217,26,E100,5/23/2017,E140,5.4,97.5
79111,3.92,4/23/2014 0:00,SMA,SB4000TL-US,176,20,E100,4/23/2014,E130,4,96.5
79153,6.5,9/27/2018 0:00,Delta,Solivia 5.2 TL,180,29,E100,9/27/2018,E130,5.2,97.5
79160,6.6,3/9/2018 0:00,SolarEdge,HD Wave SE6000-H,180,34,E100,3/9/2018,E140,6,97.5
79296,10.05,2/13/2018 0:00,SolarEdge,HD Wave SE7600H-US,178,34,E100,2/13/2018,E130,8.35,97.5
79459,7.92,2/12/2019 0:00,SolarEdge,SE7600HD-US-U,235,27,E100,2/12/2019,E140,8.35,97.5
79498,8.25,4/8/2014 0:00,Power One,PVI 3.04.2,182,25,E100,4/8/2014,E130,7.9,96
79593,6.1,5/4/2018 0:00,ABB,PVI-4.2-OUTD-S-US-Z-A,173,29,E100,5/4/2018,E130,4.6,96
79660,8.4,6/16/2017 0:00,SolarEdge,SE7600A-US-U,145,28.5,E100,6/16/2017,E130,8.35,97.5
79681,6.03,12/7/2017 0:00,SolarEdge,SE7600A-US,180,23,E100,12/7/2017,E140,8.35,97.5
79685,5.9,7/2/2015 0:00,Sunpower,PVI-6.0,134,32,E100,7/2/2015,E140,6,96.4
79787,4.94,6/30/2016 0:00,SolarEdge,SE3800A-US,180,26,E100,6/30/2016,E140,4.15,98
79788,8.7,11/15/2017 0:00,SolarEdge,SE7600H-US,230,23,E100,11/15/2017,E140,8.35,97.5
79853,8.48,9/15/2016 0:00,SolarEdge,SE7600A-US,270,27,E100,9/15/2016,E140,8.35,97.5
79903,5.2,7/15/2011 0:00,PV Powered,PVP4800,175,30,E100,7/15/2011,E130,4.8,96
79990,8.4,11/30/2018 0:00,Enpahse,IQ7-60-2-INT,274,27,E100,11/30/2018,E100,,
80044,5.44,3/29/2019 0:00,Enphase,IQ7-60-2-US,77,23,E100,3/29/2019,E140,,
80156,8.82,7/29/2016 0:00,SolarEdge,SE10000A-US-U,135,32,E100,7/29/2016,E140,10.8,97.5
80292,5.4,1/2/2018 0:00,ABB,PVI-4.2-OUTD-S-US-Z-A,274,26,E100,1/2/2018,E130,4.6,96
80366,5.02,6/30/2017 0:00,ABB,PVI-3.6-OUTD-S-US,105,26,E100,6/30/2017,E140,4,96
80366,5.01,6/30/2017,ABB ,PVI-3.6-OUTD-S-US,105,26,E100,6/30/2017,E140,4,96
80366,3.1,9/13/2012 0:00,Power One,PVI-3.0,105,23,E100,9/13/2012,E140,3.3,96
80423,5.6,7/15/2011 0:00,SMA,SB6000US,180,34,E100,7/15/2011,E140,6,95.5
80456,3.6,1/31/2013 0:00,Aurora,PVI-3.0,160,42,E100,1/31/2013,E140,3.3,96
80462,3.71,9/1/2017 0:00,SolarEdge,SE3800,180,23,E100,9/1/2017,E130,4.15,98
80570,10.5,12/2/2013 0:00,Fronius,IG+11.4-3,180,10,E200,12/2/2013,E273,11.4,96.2
80586,3.68,10/19/2010 0:00,PV Powered,PVP3500,90,30,E100,10/19/2010,E130,3.5,95.5
80586,3.41,8/17/2018 0:00,SolarEdge,SE3000H-US,180,25,E100,8/17/2018,E130,3.3,97.5
80599,4.93,2/27/2018 0:00,Enphase,IQ6-60-2-US,160,24,E100,2/27/2018,E140,,
80601,7.25,3/21/2017 0:00,SolarEdge,SE7600A-US,224,30,E100,3/21/2017,E140,8.35,97.5
80621,12.24,2/5/2019 0:00,SolarEdge,SE7600A; SE3800H,244,27,E100,2/5/2019,E140,11.4,97.5
80703,7.32,3/27/2018 0:00,Delta,Solivia 6.6 TL,259,22,E100,3/27/2018,E130,6.6,97.5
80746,6,4/8/2014 0:00,SolarEdge,SE6000A-US,170,13,E100,4/8/2014,E130,6,97.5
80758,4.42,4/20/2017 0:00,SolarEdge,SE3800A-US-ZB-U,178,16,E100,4/20/2017,E130,4.15,98
80883,10.5,8/3/2016 0:00,Enphase,(39) M250,180,5,E300,8/3/2016,E370,9.75,96.5
80883,10.5,3/28/2016 0:00,Enphase,M250 (39),180,5,E300,3/28/2016,E370,9.75,96.5
80912,2.1,11/29/2008 0:00,Fronius,IG2000,180,26,E100,11/29/2008,E140,2,95.2
81024,8.3,5/21/2012 0:00,Fronius,IG+ 7.5-1UNI,180,40,E100,5/21/2012,E130,7.5,96.2
81039,2.7,11/19/2010 0:00,Fronius,IG3000,155,26,E100,11/19/2010,E140,2.35,95.2
81094,3.9,11/2/2018 0:00,Enphase,IQ7-60-2-INT,143,20,E100,11/2/2018,E125,,
81165,4.3,8/22/2012 0:00,Power One,PVI-4.2,190,40,E100,8/22/2012,E130,4.6,96
81176,7.26,7/11/2017 0:00,SolarEdge,SE7600A-US,180,23,E100,7/11/2017,E140,8.35,97.5
81231,3.6,10/25/2018 0:00,Enphase,IQ7-60-2-INT,209,27,E100,10/25/2018,E125,,
81331,5.8,10/1/2012 0:00,Power One,PVI-5000,180,15,E100,10/1/2012,E130,5,96.4
81433,5.31,4/6/2017 0:00,SolarEdge,SE7600A-US,225,26,E100,4/6/2017,E130,8.35,97.5
81529,7.5,4/30/2015 0:00,ABB Power One,PVI-6000,167,29,E100,4/30/2015,E140,6,96.4
81596,5.39,10/19/2012 0:00,SMA,SB5000US,90,26,E100,10/19/2012,E130,5,95.5
81619,7.95,3/30/2017 0:00,SolarEdge,SE7600A-US,90,23,E100,3/30/2017,E140,8.35,97.5
81649,10.73,5/24/2018 0:00,Delta,Solivia 5.2 TL; Solivia 3.8 TL,225,34,E100,5/24/2018,E130,9,97.5
81760,4.2,10/24/2018 0:00,Enphase,IQ7-60-2-INT,90,22,E100,10/24/2018,E125,,
81808,3.2,9/22/2010 0:00,Enphase,M190 (14),210,26,E100,9/22/2010,E130,2.66,95.5
81843,5.4,12/20/2017 0:00,SolarEdge,SE3800H-US,90,23,E100,12/20/2017,E140,4.15,98
81845,5.1,3/25/2013 0:00,Aurora,PVI-5000,179,30,E100,3/25/2013,E140,5,96.4
81935,4.27,11/28/2018 0:00,SolarEdge,SE3800H-US,180,27,E100,11/28/2018,E125,4.15,98
82030,11.4,2/6/2018 0:00,Delta,Solivia 5.2 TL (2),210,40,E100,2/6/2018,E130,10.4,97.5
82180,11.48,4/5/2017 0:00,SolarEdge,SE10000A-US-ZB-U,186,23,E100,4/5/2017,E130,10.8,97.5
82301,8.12,11/3/2015 0:00,SolarEdge,SE7600A,180,23,E100,11/3/2015,E130,8.35,97.5
82437,6.1,12/13/2016 0:00,SolarEdge,SE6000A-US,180,23,E100,12/13/2016,E130,6,97.5
82515,6.84,12/26/2018 0:00,SolarEdge,SE7600H-US,180,23,E100,12/26/2018,E125,8.35,97.5
82547,4.9,7/3/2013 0:00,Power One,PVI-4.2,125,34,E100,7/3/2013,E140,4.6,96
82574,4.2,9/28/2018 0:00,SolarEdge,SE3800H-US,274,27,E100,9/28/2018,E140,4.15,98
82668,8.24,8/22/2018 0:00,SolarEdge,SE7600H-US,270,20,E100,8/22/2018,E140,8.35,97.5
82688,6.5,5/4/2016 0:00,SolarEdge,SE6000A-US,180,22,E100,5/4/2016,E140,6,97.5
82698,7,2/19/2013 0:00,SMA,2500HF (3),130,25,E100,2/19/2013,E140,7.5,95
82773,5.99,9/14/2017 0:00,Enphase,M250-60-2LL-S22,110,30.5,E100,9/14/2017,E140,,96.5
82775,3,11/13/2018 0:00,Enphase,IQ7-60-2-INT,270,38,E100,11/13/2018,E125,,
82871,9.62,6/29/2016 0:00,SolarEdge,SE7600A,203,29,E100,6/29/2016,E140,8.35,97.5
82873,3.6,9/26/2013 0:00,Power One,PIV-3.0,179,30,E100,9/26/2013,E140,3.3,96
82879,5.1,7/8/2013 0:00,Power One,PVI-4.2,183,30,E100,7/8/2013,E140,4.6,96
82946,7.88,8/26/2016 0:00,SolarEdge,SE6000,169,27,E100,8/26/2016,E140,6,97.5
83033,6.5,9/3/2014 0:00,Fronius,IG+ 6.0-1,273,10,E100,9/3/2014,E130,6,96.2
83052,5.7,6/5/2018 0:00,SolarEdge,HD Wave 5000H-US,184,27,E100,6/5/2018,E130,5.4,97.5
83132,7.02,5/20/2016 0:00,SolarEdge,SE6000A-US,180,26,E100,5/20/2016,E140,6,97.5
83411,5.2,12/28/2011 0:00,Power One,PVI-5000,200,26,E100,12/28/2011,E140,5,96.4
83443,3.1,6/1/2011 0:00,Enphase,M190 (13),175,26,E100,6/1/2011,E130,2.47,95.5
83443,1.44,2/1/2019 0:00,Enphase,M250-60-2LL-S22,270,27,E100,2/1/2019,E140,,
83491,13.87,6/1/2017 0:00,SolarEdge,SE11400A-US-ZB-U,180,26,E100,6/1/2017,E130,12,97.5
83566,10.08,1/25/2018 0:00,SolarEdge,SE10000A-US,170,20,E100,1/25/2018,E130,10.8,97.5
83616,6.3,8/21/2015 0:00,Fronius,Primo 3.8,180,26,E100,8/21/2015,E130,7,95.5
83680,7.5,8/18/2015 0:00,ABB Power One,PVI-6000,180,28,E100,8/18/2015,E140,6,96.4
83684,5.4,11/8/2018 0:00,Enpahse,IQ7-60-2-INT,200,36,E100,11/8/2018,E125,,
83793,7,9/14/2018 0:00,SolarEdge,SE7600HD-US,270,27,E100,9/14/2018,E140,8.35,97.5
83854,7.02,3/21/2018 0:00,Delta,Solivia 6.6 TL,180,21,E100,3/21/2018,E140,6.6,97.5
84047,8.4,12/30/2016 0:00,Enphase,M250-60-2LL-S22,185,26.5,E100,12/30/2016,E130,,96.5
84050,7.8,7/8/2016 0:00,SolarEdge,SE6000A-US,180,33,E100,7/8/2016,E140,6,97.5
84165,5.49,7/27/2018 0:00,SolarEdge,SE5000-H-US,180,28,E100,7/27/2018,E140,5.4,97.5
84205,7.8,11/5/2018 0:00,Enphase,IQ7-60-2-INT,140,27,E100,11/5/2018,E125,,
84225,5.4,5/4/2018 0:00,ABB,PVI-3.6-OUTD-S-US-Z-A,110,27,E100,5/4/2018,E130,4,96
84326,11.16,2/1/2019 0:00,SolarEdge,SE11400A-US-U,145,25,E100,2/1/2019,E140,12,97.5
84368,8.13,4/2/2018 0:00,Delta,Solivia 3.8 TL; Solivia 5.2 TL,168,23,E100,4/2/2018,E130,9,97.5
84526,4.5,4/19/2014 0:00,Power One,PVI 3.6,179,27,E100,4/19/2014,E140,4,96
84554,7.85,4/19/2014 0:00,Fronius,IG+ 7.5,180,30,E100,4/19/2014,E140,7.5,96.2
84562,4.42,12/2/2016 0:00,SolarEdge,SE3800A,270,23,E100,12/2/2016,E140,4.15,98
84603,7.4,6/9/2014 0:00,SolarEdge,SE7600A-US,210,30,E100,6/9/2014,E130,8.35,97.5
84839,2.4,11/28/2018 0:00,SolarEdge,3000H,180,27,E100,11/28/2018,E125,3.3,97.5
84850,4.8,11/2/2018 0:00,Enphase,IQ7-60-2-INT,246,24,E100,11/2/2018,E100,,
84857,4,4/19/2014 0:00,Power One,PVI 3.6,180,26,E100,4/19/2014,E140,4,96
84902,3.47,2/15/2017 0:00,Delta,Solivia 3.8 TL,180,23,E100,2/15/2017,E140,3.8,97.5
84925,6,12/3/2015 0:00,SolarEdge,SE6000A-US,90,22,E100,12/3/2015,E140,6,97.5
85044,7.83,11/2/2018 0:00,Enphase,IQ7-60-2-INT,111,27,E100,11/2/2018,E100,,
85055,6.87,5/28/2015 0:00,SMA,SB 7000TL,152,29,E100,5/28/2015,E140,7,95.5
